nutrient,sex,age,year,Reg_Prov,x,y
Vitamin D,Male,1-3 years,2015,Canada excluding territories,2.49776506937796,0.079054901320712
Vitamin D,Male,1-3 years,2015,Canada excluding territories,2.53700181474234,0.080411369672897
Vitamin D,Male,1-3 years,2015,Canada excluding territories,2.57623856010672,0.081760962991613
Vitamin D,Male,1-3 years,2015,Canada excluding territories,2.6154753054711,0.083100179648786
Vitamin D,Male,1-3 years,2015,Canada excluding territories,2.65471205083548,0.084428702097809
Vitamin D,Male,1-3 years,2015,Canada excluding territories,2.69394879619985,0.085748646951089
Vitamin D,Male,1-3 years,2015,Canada excluding territories,2.73318554156423,0.087058710516715
Vitamin D,Male,1-3 years,2015,Canada excluding territories,2.77242228692861,0.088353504094382
Vitamin D,Male,1-3 years,2015,Canada excluding territories,2.81165903229299,0.089638165134634
Vitamin D,Male,1-3 years,2015,Canada excluding territories,2.85089577765737,0.090912510495227
Vitamin D,Male,1-3 years,2015,Canada excluding territories,2.89013252302175,0.092170151382532
Vitamin D,Male,1-3 years,2015,Canada excluding territories,2.92936926838613,0.093414394979579
Vitamin D,Male,1-3 years,2015,Canada excluding territories,2.9686060137505,0.094646945286876
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.00784275911488,0.095864432328646
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.04707950447926,0.097063632631406
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.08631624984364,0.09824991393073
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.12555299520802,0.099423131173327
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.1647897405724,0.100573589442764
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.20402648593678,0.10170962740723
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.24326323130115,0.102831548224263
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.28249997666553,0.103933362068803
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.32173672202991,0.105015665397873
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.36097346739429,0.106082939228215
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.40021021275867,0.107133380166717
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.43944695812305,0.108158916719786
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.47868370348743,0.109168643442051
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.51792044885181,0.110162472246091
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.55715719421618,0.111131502723649
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.59639393958056,0.112081201336836
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.63563068494494,0.113014362344668
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.67486743030932,0.113926687204545
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.7141041756737,0.114814260345753
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.75334092103808,0.115684763909551
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.79257766640246,0.116538136988437
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.83181441176683,0.117362471456856
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.87105115713121,0.118168660556632
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.91028790249559,0.118957296982109
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.94952464785997,0.119721379587542
Vitamin D,Male,1-3 years,2015,Canada excluding territories,3.98876139322435,0.120461889019798
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.02799813858873,0.121184503371462
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.06723488395311,0.121887310809968
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.10647162931748,0.12256102608212
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.14570837468186,0.123216570978557
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.18494512004624,0.123853915551018
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.22418186541062,0.124463277411815
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.263418610775,0.125050904413686
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.30265535613938,0.125620118945668
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.34189210150376,0.12616637293731
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.38112884686814,0.126685397219981
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.42036559223251,0.127185839960339
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.45960233759689,0.12766768217836
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.49883908296127,0.128118345351105
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.53807582832565,0.128549501403994
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.57731257369003,0.12896192889278
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.61654931905441,0.12934838133031
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.65578606441878,0.129709845071174
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.69502280978316,0.130052483294921
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.73425955514754,0.130374435352647
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.77349630051192,0.13066590423541
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.8127330458763,0.130938482419667
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.85196979124068,0.131192164546474
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.89120653660506,0.131417009972498
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.93044328196944,0.131619372222161
Vitamin D,Male,1-3 years,2015,Canada excluding territories,4.96968002733381,0.131802817266841
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.00891677269819,0.131962833792589
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.04815351806257,0.132094963648622
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.08739026342695,0.132208203760928
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.12662700879133,0.132302560956303
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.16586375415571,0.132365523229521
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.20510049952009,0.132408780519243
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.24433724488446,0.132433256723422
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.28357399024884,0.132431892463514
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.32281073561322,0.132405627764964
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.3620474809776,0.132360765429681
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.40128422634198,0.132295626557106
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.44052097170636,0.132200592273725
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.47975771707074,0.132087241926888
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.51899446243511,0.131955619673634
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.55823120779949,0.131796431706164
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.59746795316387,0.131615801935697
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.63670469852825,0.131417315176322
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.67594144389263,0.131196945514363
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.71517818925701,0.130950644191807
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.75441493462139,0.130687026658301
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.79365167998577,0.130406168486229
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.83288842535014,0.130097139155212
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.87212517071452,0.129770555999334
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.9113619160789,0.129427425496676
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.95059866144328,0.129061872369212
Vitamin D,Male,1-3 years,2015,Canada excluding territories,5.98983540680766,0.128674923002044
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.02907215217204,0.128272247408311
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.06830889753642,0.127852634446795
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.10754564290079,0.127408334597851
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.14678238826517,0.126949247565204
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.18601913362955,0.126475499612665
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.22525587899393,0.125980097795719
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.26449262435831,0.125468094654815
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.30372936972269,0.124942485868313
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.34296611508706,0.124400480585324
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.38220286045144,0.123839356438787
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.42143960581582,0.123265757633104
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.4606763511802,0.122679829483351
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.49991309654458,0.122074304886319
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.53914984190896,0.12145678686594
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.57838658727334,0.120828126720544
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.61762333263772,0.120184696478154
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.65686007800209,0.1195274470104
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.69609682336647,0.118860261873818
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.73533356873085,0.118182542974554
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.77457031409523,0.117489784140543
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.81380705945961,0.116788290450665
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.85304380482399,0.116078210426063
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.89228055018837,0.115355798854265
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.93151729555274,0.114624148223341
Vitamin D,Male,1-3 years,2015,Canada excluding territories,6.97075404091712,0.113885077351291
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.0099907862815,0.11313725102825
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.04922753164588,0.112379466805778
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.08846427701026,0.111615379470714
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.12770102237464,0.110845125402988
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.16693776773902,0.110065422906126
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.20617451310339,0.109280101952681
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.24541125846777,0.108489658241368
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.28464800383215,0.10769262430191
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.32388474919653,0.106889628594329
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.36312149456091,0.106082482581529
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.40235823992529,0.10527103178709
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.44159498528967,0.104453676218196
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.48083173065405,0.103633067283268
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.52006847601842,0.102809311012353
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.5593052213828,0.101981259267332
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.59854196674718,0.101150172159622
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.63777871211156,0.100316745296915
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.67701545747594,0.099480678453991
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.71625220284032,0.098641843875055
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.75548894820469,0.097801401813864
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.79472569356907,0.096959439419473
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.83396243893345,0.096115427213726
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.87319918429783,0.095270379361554
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.91243592966221,0.094424458805132
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.95167267502659,0.093577586553606
Vitamin D,Male,1-3 years,2015,Canada excluding territories,7.99090942039097,0.092730105922605
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.03014616575535,0.09188233139627
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.06938291111972,0.09103433404456
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.1086196564841,0.090186368806072
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.14785640184848,0.089338623635616
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.18709314721286,0.088491157806569
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.22632989257724,0.087644349621775
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.26556663794162,0.086798310212698
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.304803383306,0.085952994450147
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.34404012867037,0.08510866445603
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.38327687403475,0.084265816431862
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.42251361939913,0.083424082688215
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.46175036476351,0.082583509051668
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.50098711012789,0.081745067379481
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.54022385549227,0.080908182117596
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.57946060085665,0.080072793336112
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.61869734622102,0.079239544844723
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.6579340915854,0.078408631702645
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.69717083694978,0.077579513280047
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.73640758231416,0.076752352025622
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.77564432767854,0.07592841709518
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.81488107304292,0.075106545301087
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.8541178184073,0.074286768341545
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.89335456377168,0.073470243547309
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.93259130913605,0.072656512700759
Vitamin D,Male,1-3 years,2015,Canada excluding territories,8.97182805450043,0.071845121377857
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.01106479986481,0.071036611124494
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.05030154522919,0.070231860655391
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.08953829059357,0.069429682986632
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.12877503595795,0.068630106946823
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.16801178132233,0.067834927275771
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.2072485266867,0.06704276845854
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.24648527205108,0.066253440098531
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.28572201741546,0.065468005741966
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.32495876277984,0.064686667603836
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.36419550814422,0.063908390597679
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.4034322535086,0.063133392918512
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.44266899887297,0.062363687398965
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.48190574423735,0.061597278340621
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.52114248960173,0.06083419568416
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.56037923496611,0.060076176649267
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.59961598033049,0.05932246931702
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.63885272569487,0.058572329538374
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.67808947105925,0.057826531390147
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.71732621642363,0.057086373951035
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.756562961788,0.056350027959122
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.79579970715238,0.055617523984163
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.83503645251676,0.054891427489655
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.87427319788114,0.054169727430443
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.91350994324552,0.053452111251428
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.9527466886099,0.052740055432885
Vitamin D,Male,1-3 years,2015,Canada excluding territories,9.99198343397428,0.052033839231772
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.0312201793387,0.05133194110122
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.070456924703,0.050634628278177
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.1096936700674,0.049944701493039
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.1489304154318,0.049259313386729
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.1881671607962,0.048578490024986
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.2274039061605,0.047904527504007
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.2666406515249,0.047236384395623
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.3058773968893,0.046573003436117
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.3451141422537,0.045915355306277
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.3843508876181,0.045265118076972
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.4235876329824,0.044619815236943
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.4628243783468,0.043979466535434
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.5020611237112,0.04334724438077
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.5412978690756,0.042720563679055
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.58053461444,0.0420989755649
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.6197713598043,0.041484227688133
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.6590081051687,0.040876612845324
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.6982448505331,0.040274197967678
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.7374815958975,0.039677247062478
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.7767183412618,0.039089037454489
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.8159550866262,0.038506103789507
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.8551918319906,0.037928452917185
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.894428577355,0.03735861987359
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.9336653227194,0.036795372469422
Vitamin D,Male,1-3 years,2015,Canada excluding territories,10.9729020680837,0.036237448638196
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.0121388134481,0.035685858391333
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.0513755588125,0.035142404873633
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.0906123041769,0.03460428805007
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.1298490495413,0.034071507868594
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.1690857949056,0.033547344103209
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.20832254027,0.033029028450147
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.2475592856344,0.03251603433435
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.2867960309988,0.032010102756787
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.3260327763631,0.031511507657207
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.3652695217275,0.03101819880797
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.4045062670919,0.030530394166224
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.4437430124563,0.030051376080101
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.4829797578207,0.029577592505727
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.522216503185,0.029109035772393
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.5614532485494,0.02864812940608
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.6006899939138,0.028193663520644
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.6399267392782,0.02774435806385
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.6791634846426,0.027301139675094
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.7184002300069,0.026865746785185
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.7576369753713,0.026435438586434
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.7968737207357,0.026010205077442
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.8361104661001,0.02559308977817
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.8753472114644,0.025181498668676
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.9145839568288,0.024774898426289
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.9538207021932,0.024374872423279
Vitamin D,Male,1-3 years,2015,Canada excluding territories,11.9930574475576,0.023981697627878
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.032294192922,0.023593424339316
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.0715309382863,0.023210219968187
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.1107676836507,0.022835142819628
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.1500044290151,0.022464872499927
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.1892411743795,0.022099396626913
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.2284779197439,0.021740891605907
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.2677146651082,0.021388281259678
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.3069514104726,0.021040363346324
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.346188155837,0.020697944935701
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.3854249012014,0.020362628124807
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.4246616465658,0.020031893345068
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.4638983919301,0.019705726055716
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.5031351372945,0.019386812114693
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.5423718826589,0.019072851942103
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.5816086280233,0.018763335307644
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.6208453733876,0.018459628698805
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.660082118752,0.018161990166386
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.6993188641164,0.017868655511598
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.7385556094808,0.017579738475285
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.7777923548452,0.017297911519432
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.8170291002095,0.017020228837059
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.8562658455739,0.016746668321336
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.8955025909383,0.016479034875586
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.9347393363027,0.016216398831581
Vitamin D,Male,1-3 years,2015,Canada excluding territories,12.9739760816671,0.01595769637348
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.0132128270314,0.015703555885086
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.0524495723958,0.015455271983794
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.0916863177602,0.015210703769255
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.1309230631246,0.014969821737516
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.1701598084889,0.014734681958349
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.2093965538533,0.014503419245159
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.2486332992177,0.014275586441223
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.2878700445821,0.014052160197922
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.3271067899465,0.013833261028241
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.3663435353108,0.013617500637946
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.4055802806752,0.013404917063622
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.4448170260396,0.013197323010042
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.484053771404,0.012992542066695
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.5232905167684,0.012790530494026
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.5625272621327,0.012592377613912
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.6017640074971,0.012397373001173
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.6410007528615,0.012204775811214
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.6802374982259,0.012014899681559
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.7194742435902,0.011828372881403
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.7587109889546,0.011643867404089
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.797947734319,0.011461333662075
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.8371844796834,0.011281696680465
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.8764212250478,0.011103899274905
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.9156579704121,0.010927672275828
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.9548947157765,0.010753360722446
Vitamin D,Male,1-3 years,2015,Canada excluding territories,13.9941314611409,0.010580864799665
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.0333682065053,0.010409539847292
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.0726049518697,0.010239355526401
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.111841697234,0.010070778911726
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.1510784425984,0.009902992186508
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.1903151879628,0.009735950632494
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.2295519333272,0.009569822312364
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.2687886786915,0.009404307418889
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.3080254240559,0.00923920178009
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.3472621694203,0.009074500572323
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.3864989147847,0.008910148200377
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.4257356601491,0.008745928116292
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.4649724055134,0.008581810698534
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.5042091508778,0.008417724592646
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.5434458962422,0.008253572403149
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.5826826416066,0.008089336434117
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.621919386971,0.007924944938467
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.6611561323353,0.007760324894063
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.7003928776997,0.007595526919787
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.7396296230641,0.007430541363342
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.7788663684285,0.007265236122711
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.8181031137928,0.00709975910957
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.8573398591572,0.006934120508428
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.8965766045216,0.006768287339556
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.935813349886,0.006602353944023
